id,title,director,movice_type,producer_country,language,release_time,film_length,score,comment_num
5301351,燃情克利夫兰  第二季 Hot in Cleveland Season 2,,喜剧,,,,,9.3,10166
35611161,求偶游戏 The Mating Game,,纪录片,,,,,9.3,1897
25871679,硅谷 第二季 Silicon Valley Season 2,,喜剧,,,,,9.2,34021
34991571,恶魔城 第四季 Castlevania Season 4,,动画,,,,,9.0,3726
1303637,红柿子 紅柿子,王童,"剧情,家庭",中国台湾,汉语普通话,1997-04-13(新加坡),168分钟,8.9,6064
1308228,鲁冰花 魯冰花,杨立国,"剧情,家庭",中国台湾,"汉语普通话,闽南语",1989-08-26(中国台湾),99分钟,8.8,15022
34852936,十三邀 第四季,,脱口秀,,,,,8.8,14331
1422020,我这一辈子,石挥,"剧情,历史",中国大陆,"汉语普通话,日语",1950,120分钟,8.8,10894
2052059,黑之契约者 DARKER THAN BLACK -黒の契約者-,,"动作,科幻,动画,惊悚,恐怖",,,,,8.7,27969
33377603,海昏侯,,纪录片,,,,,8.6,15912
25780590,"汾阳小子贾樟柯 Jia Zhangke, Um Homem de Fenyang",沃尔特·塞勒斯,"纪录片,传记","巴西,法国",汉语普通话,2014-10-20(罗马国际电影节),102分钟,8.6,6407
1464449,穿越时空的思念 犬夜叉 時代を越える想い,筱原俊哉,"动作,爱情,动画,冒险",日本,日语,2001-12-15(日本),100分钟,8.5,15920
27119322,只是相爱的关系 그냥 사랑하는 사이,,"剧情,爱情",,,,,8.5,13544
3011225,最后的朋友 ラスト・フレンズ,,"剧情,爱情",,,,,8.4,92240
26170816,真实的人类 第一季 Humans Season 1,,科幻,,,,,8.4,41318
1293213,恶魔 Les diaboliques,亨利-乔治·克鲁佐,"剧情,悬疑,惊悚,犯罪",法国,法语,1955-01-29,114分钟,8.4,15110
6968180,芭比之魅力公主学院 Barbie: Princess Charm School,Ezekiel Norton,"动画,家庭,奇幻",美国,英语,2011-08-29(英国),80分钟,8.4,5644
10581328,樱花庄的宠物女孩 さくら荘のペットな彼女,,"剧情,动画",,,,,8.3,19338
4223337,老夫子,谢金涂,"喜剧,动画",中国香港,粤语,1981-07-16(中国香港),80分钟,8.3,2903
3011049,姐姐的守护者 My Sister's Keeper,尼克·卡萨维蒂,"剧情,家庭",美国,英语,2009-06-26(加拿大),109 分钟,8.2,57765
1304304,朱丽叶与梁山伯 朱麗葉與梁山伯,叶伟信,"剧情,爱情",中国香港,粤语,2000-03-02,89 分钟,8.2,24114
3036477,小叮当：羽翼之谜 Secret of the Wings,罗伯茨·甘纳韦,"喜剧,动画,奇幻,冒险",美国,英语,2012-10-23(美国),75分钟,8.2,10113
2302963,五月槐花香,,剧情,,,,,8.2,4717
25837574,男孩 Jongens,米莎·坎普,"爱情,同性",荷兰,荷兰语,2014-02-09(荷兰),78分钟,8.1,17381
26789384,时间代码 Timecode,胡安乔·希门尼斯·佩纳,"爱情,短片,歌舞",西班牙,西班牙语,2016-05-21(戛纳电影节),15分钟,8.1,9692
34852775,直到天空迎来太阳 ตราบฟ้ามีตะวัน,,"剧情,喜剧,爱情",,,,,8.1,7264
26682882,38师机动队 38사기동대,,"剧情,犯罪",,,,,8.1,5687
35417887,狐妖小红娘：两生花篇,,动画,,,,,8.1,2488
5320600,涉外大饭店 The Best Exotic Marigold Hotel,约翰·马登,"剧情,喜剧","英国,美国,阿联酋","英语,印地语",2011-11-30(索伦托电影节),124分钟,8.0,36061
1297032,新难兄难弟 新難兄難弟,陈可辛,"剧情,喜剧",中国香港,"粤语,汉语普通话",1993-12-11(中国香港),97分钟,8.0,25729
26738204,村戏,郑大圣,剧情,中国大陆,河北井陉话,2017-06-16(上海电影博物馆),99分钟,8.0,13262
1815504,女娲补天,钱运达,"剧情,动画,短片,儿童,奇幻",中国大陆,汉语普通话,1985(中国大陆),10分钟,8.0,7316
2361823,我爱你莫里斯 I Love You Phillip Morris,格伦·费卡拉,"喜剧,爱情,同性,传记","法国,美国",英语,2009-05-19(戛纳电影节),98分钟,7.9,67976
2297275,马利和我 Marley & Me,大卫·弗兰科尔,"剧情,喜剧,爱情",美国,英语,2008-12-25(美国),115 分钟,7.9,48725
2248550,幸福像花儿一样,,爱情,,,,,7.9,34217
3134607,学警狙击 學警狙擊,,"剧情,犯罪",,,,,7.9,24312
3145150,快乐星球 第二部,,"剧情,科幻,儿童",,,,,7.9,14678
1419993,一个烂赌的传说 一個爛賭的傳說,麦子善,剧情,中国香港,粤语,2001-10-11(中国香港),94分钟,7.9,7889
1580632,机械芭蕾 Ballet mécanique,,短片,,,,,7.9,4944
6123978,庸才 ヒミズ,园子温,剧情,日本,日语,2011-09-06(威尼斯电影节),129分钟,7.8,21965
2138299,摇滚黑帮 RocknRolla,盖·里奇,"动作,惊悚,犯罪","英国,美国,法国","英语,俄语",2008-09-05(英国),114 分钟,7.6,36304
1295713,危险关系 Dangerous Liaisons,斯蒂芬·弗雷斯,"剧情,爱情","美国,英国",英语,1988-12-16,119 分钟,7.6,10321
30425739,一念永恒,,"剧情,动画,古装",,,,,7.6,6484
1306130,爱情麻辣烫,张杨,"剧情,爱情",中国大陆,汉语普通话,1999-11-08(夏威夷电影节),109分钟,7.5,32561
34822138,咱们裸熊：电影版 We Bare Bears: The Movie,丹尼尔·钟,"喜剧,动画",美国,英语,2020-06-30(美国),69分钟,7.5,8560
26580936,午夜阳光 Midnight Sun,斯科特·斯皮尔,"剧情,爱情",美国,英语,2018-03-23(美国),91分钟,7.5,7124
1299135,92黑玫瑰对黑玫瑰 92黑玫瑰對黑玫瑰,刘镇伟,"喜剧,动作,爱情,歌舞",中国香港,粤语,1992-07-02,95分钟,7.4,21278
1301535,桃色交易 Indecent Proposal,阿德里安·莱恩,"剧情,爱情",美国,英语,1993-04-07,117 分钟,7.4,17001
26416169,纯情 순정,李恩熙,"剧情,爱情",韩国,韩语,2016-02-24(韩国),113分钟,7.4,13914
1304045,十万火急 十萬火急,杜琪峰,"剧情,动作,灾难",中国香港,粤语,1997-01-03,108 分钟,7.4,10330
22299426,二重身 バイロケーション,安里麻里,"悬疑,惊悚",日本,日语,2014-01-18(日本),132分钟,7.4,13458
26660834,蜡笔小新：梦境世界大突击 クレヨンしんちゃん 爆睡!ユメミーワールド大突撃,高桥涉,"喜剧,动画",日本,日语,2016-11-04(中国大陆),97分钟,7.3,23200
6804373,楚汉传奇,,"历史,古装",,,,,7.3,17762
30183666,老爸102岁 102 Not Out,奥米史·舒克拉,"剧情,喜剧",印度,印地语,2018-11-30(中国大陆),102分钟,7.2,17401
4727460,好想告诉你 君に届け,熊泽尚人,"剧情,爱情",日本,日语,2010-09-25(日本),128分钟,7.1,45918
26261188,花儿与少年 第二季,,真人秀,,,,,7.1,30150
1961844,别拿自己不当干部,冯巩,喜剧,中国大陆,汉语普通话,2007-03-02,93分钟,7.1,15856
3927736,高材生 Booksmart,奥利维亚·王尔德,"喜剧,同性",美国,英语,2019-03-10(西南偏南电影节),102分钟,7.1,20150
2995158,少年四大名捕,,"剧情,古装",,,,,7.1,21504
26803711,阿唐奇遇,王微,"动画,奇幻,冒险",中国大陆,汉语普通话,2017-07-21(中国大陆),98分钟,7.1,9289
35209742,正经乐队的糊涂战争 きまじめ楽隊のぼんやり戦争,池田晓,剧情,日本,日语,2020-11-04(东京FILMeX电影节),105分钟,7.1,606
5332266,恋之罪 恋の罪,园子温,"剧情,惊悚,情色,犯罪",日本,"日语,英语",2011-11-12,144分钟(未删减版),7.0,16539
2057552,第39号案件 Case 39,克里斯蒂安·阿瓦特,"悬疑,惊悚,恐怖","美国,加拿大",英语,2009-08-13,109 分钟,6.8,27162
30267930,男朋友 남자친구,,爱情,,,,,6.8,27672
1300295,天若有情2之天长地久 天若有情Ⅱ之天長地久,陈木胜,"动作,爱情,犯罪",中国香港,粤语,1993-06-11(中国香港),87 分钟,6.8,6458
3777800,月满轩尼诗 月滿軒尼詩,岸西,"喜剧,爱情",中国香港,"粤语,汉语普通话",2010-04-02(中国大陆),105分钟,6.7,83752
1305735,曼哈顿女佣 Maid in Manhattan,王颖,"剧情,喜剧,爱情",美国,"英语,法语,西班牙语",2002-12-13(美国),105 分钟,6.4,30668
1299891,逃学英雄传 逃學英雄傳,王晶,喜剧,中国香港,粤语,1992-02-20(中国香港),86 分钟,6.4,5860
34875261,忠贞 Верность,尼吉娜·赛福莱娃,情色,俄罗斯,俄语,2019-10-31(俄罗斯),82分钟,6.3,6034
1465415,撕裂人 Slither,詹姆斯·古恩,"喜剧,科幻,恐怖","加拿大,美国",英语,2006-03-31(美国),95 分钟,6.2,28848
26877087,初恋那件小事,,爱情,,,,,6.2,30525
26956708,王牌对王牌 第二季,,真人秀,,,,,6.2,14287
1293452,妖兽都市 妖獸都市,麦大杰,"动作,科幻",中国香港,粤语,1992-11-20(中国香港),90分钟,6.2,14938
30156227,奔跑吧 第二季,,真人秀,,,,,5.6,25847
25975323,十月初五的月光,叶念琛,"剧情,爱情","中国大陆,中国香港","汉语普通话,粤语",2015-11-20(中国大陆),104分钟,5.5,17276
6041199,太极侠 Man of Tai Chi,基努·里维斯,"动作,犯罪","美国,中国香港,中国大陆","汉语普通话,英语,粤语",2013-07-05(中国大陆),106分钟,5.3,22855
35235594,我的英雄学院 第5季 僕のヒーローアカデミア 第5期,,"动作,动画",,,,,5.2,1965
35479984,女儿们的恋爱 第四季,,真人秀,,,,,4.9,2320
20253940,白幽灵传奇之绝命逃亡 Outcast,尼克·鲍威尔,"动作,古装","中国大陆,加拿大,美国",英语,2015-04-03(中国大陆),100分钟,4.3,12303
20369263,巴啦啦小魔仙,李欣,"儿童,奇幻,冒险",中国大陆,汉语普通话,2013-01-31(中国大陆),85分钟,4.0,7984
3737278,寻找成龙,方刚亮,"喜剧,动作,家庭,儿童",中国大陆,汉语普通话,2009-07-03(中国大陆),90分钟,3.9,15840
1460947,攻壳机动队 第二季 攻殻機動隊 S.A.C. 2nd GIG,,"动作,科幻,动画,惊悚,犯罪",,,,,9.6,18787
35075960,国家宝藏 第三季,,真人秀,,,,,9.2,19340
10549256,犯罪心理 第八季 Criminal Minds Season 8,,"剧情,悬疑,惊悚,犯罪",,,,,9.1,20310
3275416,实习医生格蕾  第二季 Grey's Anatomy Season 2,,"剧情,爱情",,,,,9.0,31603
1361252,夜 La notte,米开朗基罗·安东尼奥尼,"剧情,爱情","意大利,法国","意大利语,法语",1961-01-24(米兰首映),122分钟,8.8,11614
1303471,生生长流 زندگی و دیگر هیچ,阿巴斯·基亚罗斯塔米,"剧情,灾难",伊朗,波斯语,1992-02-01(伊朗),95分钟,8.8,10057
27097784,X医生：外科医生大门未知子 第5季 ドクターX 外科医・大門未知子 第5季,,"剧情,悬疑",,,,,8.8,10318
30291500,复活的鲁路修 コードギアス 復活のルルーシュ,谷口悟朗,动画,日本,日语,2019-02-09(日本),112分钟,8.7,10763
27091593,苏东坡,,纪录片,,,,,8.7,11438
1906453,天地男儿 天地男兒,,剧情,,,,,8.6,23323
35363794,DOTA：龙之血 第一季 Dota: Dragon's Blood Season 1,,"动画,奇幻",,,,,8.6,7348
1464837,魔女的条件 魔女の条件,,"剧情,爱情",,,,,8.4,37819
1292737,小公主 The Little Princess,沃尔特·朗,"剧情,喜剧,歌舞,家庭",美国,"英语,北印度语",1939-03-10(美国),93 分钟(TCM print),8.4,12166
30434771,痛症医师车耀汉 의사요한,,剧情,,,,,8.3,9053
35371508,过江新娘,,"剧情,喜剧,爱情",,,,,8.3,8021
26564735,武庚纪 第一季,,"剧情,动画,奇幻",,,,,8.2,10708
35437762,在星际间遇见你 Blush,Joe Mateo,"动画,短片",美国,英语,2021-06-13(翠贝卡电影节),11分钟,8.2,1542
30181454,过来抱抱我 이리와 안아줘,,"爱情,悬疑",,,,,8.1,15162
3044673,蜡笔小新：呼唤传说！跳吧！朋友！ クレヨンしんちゃん 伝説を呼ぶ 踊れ!アミーゴ!,武藤裕治,"剧情,喜剧,动作,动画,儿童,奇幻,冒险",日本,日语,2006-04-15,90分钟,8.1,8813
35081634,斗罗大陆1 第五部分,,"剧情,动画,奇幻",,,,,8.1,8625
4317617,妮基塔 第一季 Nikita Season 1,,"剧情,动作,惊悚,犯罪",,,,,8.0,55879
1987994,地狱少女 地獄少女,,"剧情,动画,悬疑,恐怖,奇幻",,,,,8.0,27195
2996790,林肯律师 The Lincoln Lawyer,布拉德·福尔曼,"剧情,惊悚,犯罪",美国,英语,2012-08-15(中国大陆),118分钟,7.9,41018
1419856,不朽的园丁 The Constant Gardener,费尔南多·梅里尔斯,"剧情,悬疑,惊悚","英国,德国,美国,中国大陆","英语,意大利语,斯瓦希里语,德语",2005-08-31(美国),129分钟,7.9,26478
25850625,路人女主的养成方法 冴えない彼女の育てかた,,动画,,,,,7.9,16935
1292521,码头风云 On the Waterfront,伊利亚·卡赞,"剧情,爱情,犯罪",美国,英语,1954-06-22(日本),108 分钟,7.9,12785
24695390,我们假期做了什么 What We Did On Our Holiday,安迪·汉密尔顿,"剧情,喜剧",英国,"英语,汉语普通话,法语",2014-09-26(英国),95分钟,7.9,13483
1308976,水中生活 The Life Aquatic with Steve Zissou,韦斯·安德森,"剧情,喜剧,冒险",美国,"英语,冰岛语,菲律宾语,葡萄牙语,法语,塔加路族语,德语,意大利语",2004-12-25(美国),119 分钟,7.8,17340
5386987,红手指 新春ドラマSP 赤い指～「新参者」加賀恭一郎再び！,土井裕泰,"悬疑,犯罪",日本,日语,2011-01-03(日本),124分钟,7.8,15859
1306254,最后的城堡 The Last Castle,罗德·拉里,"剧情,动作",美国,英语,2001-10-19,131分钟,7.8,8098
35604180,贾斯汀·比伯：我们的世界 Justin Bieber: Our World,,纪录片,,,,,7.8,239
3392569,早间主播 Morning Glory,罗杰·米歇尔,"剧情,喜剧,爱情",美国,"英语,乌克兰语",2010-11-10(美国),106分钟,7.7,43109
1300089,星际旅行1：无限太空 Star Trek: The Motion Picture,罗伯特·怀斯,"科幻,悬疑,奇幻,冒险",美国,"英语,Klingon",1979-12-06,132分钟,7.7,14991
3189911,小美人鱼3：爱丽儿的起源 The Little Mermaid: Ariel's Beginning,Peggy Holmes,"动画,家庭,奇幻",美国,英语,2008-08-26,USA: 77 分钟,7.7,7557
26335580,类人猿行动 Anthropoid,西恩·埃利斯,"剧情,历史,战争","捷克,英国,美国,法国","英语,捷克语,德语",2016-07-01(卡罗维发利电影节),120分钟,7.7,10952
27016691,乡下人的悲歌 Hillbilly Elegy,朗·霍华德,剧情,美国,英语,2020-11-11(韩国点映),116分钟,7.7,6446
25774126,爷们儿些 Man Up,本·帕尔马,"喜剧,爱情","英国,法国",英语,2015-04-19(翠贝卡电影节),88分钟,7.6,29300
27018296,之后 그 후,洪常秀,"剧情,爱情",韩国,韩语,2017-05-22(戛纳电影节),92分钟,7.6,14460
34909343,元首偷走了粉兔子 Als Hitler das rosa Kaninchen stahl,卡罗莉内·林克,"剧情,历史","德国,瑞士,意大利","德语,瑞士德语,法语,英语",2022-04(中国大陆),119分钟,7.6,7273
1401600,小美人鱼2：重返大海 The Little Mermaid II: Return to the Sea,Jim Kammerud,"动画,歌舞,家庭,奇幻","美国,加拿大,澳大利亚",英语,2000-08-31,75 分钟,7.4,10315
6053679,通灵男孩诺曼 ParaNorman,克里斯·巴特勒,"动画,奇幻,冒险",美国,英语,2012-08-17(美国),93分钟,7.3,51198
25787994,屌丝男士 第三季,,喜剧,,,,,7.3,28770
10521712,她爱上了我的谎 カノジョは嘘を愛しすぎてる,小泉德宏,"剧情,爱情",日本,日语,2013-12-14(日本),117分钟,7.3,18815
30255073,绿豆传 녹두전,,"喜剧,爱情",,,,,7.3,23618
1309068,冲出宁静号 Serenity,乔斯·韦登,"动作,科幻,冒险",美国,"英语,汉语普通话",2005-09-30(美国),119 分钟,7.2,26286
35177637,三振集团英语托业班 삼진그룹 영어토익반,李宗弼,剧情,韩国,韩语,2020-10-21(韩国),110分钟,7.2,8055
26820836,八月,张大磊,"剧情,家庭",中国大陆,汉语普通话,2017-03-24(中国大陆),110分钟,7.1,36421
26302936,吸血鬼日记 第七季 The Vampire Diaries Season 7,,"剧情,爱情,悬疑,惊悚,恐怖,奇幻",,,,,7.1,11429
3016201,我的淘气王子 惡魔在身邊,,爱情,,,,,7.0,25770
1301876,阿虎,李仁港,"剧情,爱情",中国香港,"粤语,汉语普通话,日语,泰语",2000-12-21(中国香港),105分钟,6.9,18719
1865012,五路追杀令 Smokin' Aces,乔·卡纳汉,"剧情,动作,惊悚,犯罪","美国,英国,法国",英语,2006-12-09(奥斯汀BNAT),109 分钟,6.9,14578
1309049,四眼天鸡 Chicken Little,马克·汀戴尔,"喜剧,科幻,动画,家庭,冒险",美国,英语,2005-11-04(美国),81 分钟,6.8,19648
19969446,20岁的差距 20 ans d'écart,大卫·莫罗,"喜剧,爱情",法国,法语,2013-03-06(法国),92分钟,6.8,13043
1482051,致命拜访 The Invasion,奥利弗·希施比格尔,"剧情,科幻,惊悚","美国,澳大利亚",英语,2007-08-17,99 分钟,6.6,17776
1305686,惩罚者 The Punisher,乔纳森·汉斯雷,"剧情,动作,惊悚,犯罪","美国,德国",英语,2004-04-16(美国),124分钟,6.5,15868
6869395,低俗喜剧 低俗喜劇,彭浩翔,喜剧,中国香港,"汉语普通话,粤语",2012-08-09(中国香港),93分钟,6.4,65939
2075994,连体阴 Alone,班庄·比辛达拿刚,"剧情,惊悚,恐怖",泰国,"泰语,韩语",2007-03-29,90分钟,6.4,15512
1309049,四眼天鸡 Chicken Little,马克·汀戴尔,"喜剧,科幻,动画,家庭,冒险",美国,英语,2005-11-04(美国),81 分钟,6.8,19648
19969446,20岁的差距 20 ans d'écart,大卫·莫罗,"喜剧,爱情",法国,法语,2013-03-06(法国),92分钟,6.8,13043
1305686,惩罚者 The Punisher,乔纳森·汉斯雷,"剧情,动作,惊悚,犯罪","美国,德国",英语,2004-04-16(美国),124分钟,6.5,15868
6869395,低俗喜剧 低俗喜劇,彭浩翔,喜剧,中国香港,"汉语普通话,粤语",2012-08-09(中国香港),93分钟,6.4,65940
2075994,连体阴 Alone,班庄·比辛达拿刚,"剧情,惊悚,恐怖",泰国,"泰语,韩语",2007-03-29,90分钟,6.4,15514
26739551,光灵 Bright,大卫·阿耶,"动作,犯罪,奇幻",美国,英语,2017-12-22(美国),117分钟,6.4,15627
25975338,美女的诞生 미녀의 탄생,,"剧情,爱情",,,,,6.4,17376
3445526,白银帝国,姚树华,"剧情,历史,古装","中国大陆,中国台湾,中国香港","普通话/国语,英语",2009-08-21(中国大陆),116分钟,6.3,37396
26998315,真心话大冒险 Truth or Dare,杰夫·瓦德洛,"惊悚,恐怖",美国,英语,2018-04-13(美国),100分钟,6.3,13488
1482080,航班蛇患 Snakes on a Plane,大卫·R·艾里斯,"动作,惊悚,灾难","美国,德国",英语,2006-08-18,105 分钟,6.2,19636
22232939,大耳朵图图之美食狂想曲,速达,"喜剧,动画,冒险",中国大陆,汉语普通话,2017-07-28(中国大陆),91分钟,6.1,4907
35125280,绝夜逢生 第二季 Into the Night Season 2,,"剧情,科幻,惊悚",,,,,6.0,1229
33967687,黑唇 Black Lips,,"剧情,同性",,,,,5.9,173
2036996,校墓处 校墓處,钱文锜,恐怖,中国香港,粤语,2007-03-15,Hong Kong: 85 分钟,5.8,12452
1904722,宠物坟场 Pet Sematary,凯文·库尔施,"悬疑,惊悚,恐怖",美国,英语,2019-03-17(西南偏南电影节),101分钟,5.7,17449
5285669,婚前试爱 婚前試愛,叶念琛,"剧情,爱情",中国香港,粤语,2010-12-23(中国香港),85分钟,5.6,58042
34880044,小风暴之时间的玫瑰,,"剧情,爱情",,,,,5.5,22512
34979745,丧尸出笼 Day Of The Dead,,"剧情,动作,科幻,惊悚,恐怖",,,,,5.2,728
30372842,看见味道的你,,"爱情,奇幻",,,,,5.1,8415
6714088,变身男女,李旗,"剧情,爱情,奇幻",中国大陆,汉语普通话,2012-01-26(中国大陆),118分钟,5.0,20912
26637890,因为遇见你,,"剧情,爱情",,,,,4.7,24265
34902597,我是真的爱你,,剧情,,,,,4.6,16822
34868286,一剪芳华,,"剧情,爱情",,,,,4.5,3053
6714088,变身男女,李旗,"剧情,爱情,奇幻",中国大陆,汉语普通话,2012-01-26(中国大陆),118分钟,5.0,20912
26637890,因为遇见你,,"剧情,爱情",,,,,4.7,24269
34902597,我是真的爱你,,剧情,,,,,4.6,16823
34868286,一剪芳华,,"剧情,爱情",,,,,4.5,3053
6531251,车在囧途,华原,"喜剧,爱情",中国大陆,汉语普通话,2012-04-01(中国大陆),90分钟,3.9,17997
2154343,火线 第三季 The Wire Season 3,,"剧情,悬疑,犯罪",,,,,9.6,10699
27097041,希尔达 第一季 Hilda Season 1,,"动画,奇幻,冒险",,,,,9.6,10861
4059087,布莱克书店  第三季 Black Books Season 3,,喜剧,,,,,9.4,30121
23055586,傲骨贤妻 第五季 The Good Wife Season 5,,"剧情,悬疑,犯罪",,,,,9.3,27348
26841619,超胆侠 第三季 Daredevil Season 3,,"剧情,动作,科幻,惊悚,犯罪",,,,,9.3,12619
3151809,秦时明月之夜尽天明,,"动画,武侠",,,,,9.2,25951
25846032,傲骨贤妻 第六季 The Good Wife Season 6,,剧情,,,,,9.2,21357
25965924,唐顿庄园：2014圣诞特别篇 Downton Abbey: A Moorland Holiday,Minkie Spiro,剧情,英国,英语,2014-12-25(英国),93分钟,9.1,14663
30175633,来自深渊：流浪的黄昏 メイドインアビス 放浪する黄昏,小岛正幸,"动画,奇幻,冒险",日本,日语,2019-01-18(日本),108分钟,9.1,4059
2983434,我和春天有个约会 我和春天有個約會,,"剧情,爱情",,,,,9.0,29360
3154003,天佑鲍比 Prayers for Bobby,拉塞尔·穆卡希,"剧情,同性,传记",美国,英语,2009-01-24,90分钟,8.9,45612
2119417,我和僵尸有个约会II 我和殭屍有個約會II,,"动作,爱情,奇幻",,,,,8.9,17947
1301777,幻想曲2000 Fantasia 2000,詹姆斯·阿尔格,"动画,音乐,奇幻",美国,英语,1999-12-17(美国),74分钟,8.9,12406
1303388,安全至下 Safety Last!,弗雷德·C·纽迈尔,"喜剧,爱情,惊悚",美国,无对白,1923-04-01,74分钟,8.9,10047
30352607,坦白 A Confession,,犯罪,,,,,8.8,7650
1438759,恋爱世纪 ラブ ジェネレーション,,爱情,,,,,8.7,28665
1401842,麦秋 麥秋,小津安二郎,"剧情,家庭",日本,日语,1951-10-03(日本),124分钟,8.7,10724
35525624,命运-冠位嘉年华 OVA2 Fate/Grand Carnival OVA 2nd Season,,动画,,,,,8.7,342
1855131,东京塔 東京タワー～オカンとボクと、時々、オトン～,松冈锭司,"剧情,家庭",日本,日语,2007-04-14(日本),142分钟,8.6,33161
1421733,伊豆的舞女 伊豆の踊子,西河克己,剧情,日本,日语,1974-12-28(日本),82分钟,8.6,23126
1306454,烈焰焚币 Plata quemada,马西路·品尼路,"剧情,爱情,惊悚,同性,犯罪","阿根廷,西班牙,乌拉圭",西班牙语,2000-05-11,125分钟,8.6,19328
26682565,在西伯利亚森林中 Dans les forêts de Sibérie,萨菲·奈布,冒险,法国,"法语,俄语,英语",2016-06-15,105分钟,8.6,5956
35564186,中秋奇妙游,路红莉,"音乐,歌舞,历史,戏曲",中国大陆,汉语普通话,2021-09-19(中国大陆),60分钟,8.6,1132
25851801,恋爱的发现 연애의 발견,,"剧情,喜剧,爱情",,,,,8.5,24544
5155577,流浪的尤莱克 Lauf Junge lauf,佩波·丹科瓦特,剧情,德国,波兰语,2013-11-05(科特布斯电影节),112分钟,8.4,8614
4097192,快乐星猫,,"剧情,喜剧,科幻,动画,儿童,冒险",,,,,8.4,8622
26860049,折枝 CAGE'折枝,,"动画,短片",,,,,8.4,6463
19973312,唐顿庄园：2012圣诞特别篇 Downton Abbey: A Journey to the Highlands,安迪·戈达德,剧情,英国,英语,2012-12-25,93分钟,8.2,31670
1431951,人参娃娃,万古蟾,"动画,短片,儿童",中国大陆,汉语普通话,1961(中国大陆),26分钟,8.2,19830
25745651,妈咪 Mommy,泽维尔·多兰,"剧情,家庭",加拿大,法语,2014-05-22(戛纳电影节),139分钟,8.2,25229
3755531,哆啦A梦：大雄的新魔界大冒险之7个魔法师 ドラえもん のび太の新魔界大冒険 〜7人の魔法使い〜,寺本幸代,"科幻,动画,冒险",日本,日语,2008-01-22(中国大陆),112 分钟,8.2,11033
1303526,女人韵事 Une affaire de femmes,克洛德·夏布洛尔,剧情,法国,法语,1988-09-14,108 分钟,8.2,8550
1293191,亚利桑那之梦 Arizona Dream,埃米尔·库斯图里卡,"剧情,喜剧,爱情,奇幻","美国,法国",英语,1993-01-06,142 分钟,8.0,11865
10558422,盘丝洞,但杜宇,"剧情,动作,奇幻,古装",中国大陆,无对白,1927-02-02(中国大陆),59分钟,8.0,2860
2190963,陀枪师姐3 陀槍師姐III,,剧情,,,,,7.9,26110
7152908,火影忍者剧场版：忍者之路 ROAD TO NINJA -NARUTO THE MOVIE-,伊达勇登,"剧情,动作,科幻,动画,奇幻",日本,日语,2012-07-28(日本),109分钟,7.9,14879
1308635,春琴抄,西河克己,剧情,日本,日语,1976-12-25(日本),97分钟,7.9,6567
35384315,独活女子的推荐 ソロ活女子のススメ,,剧情,,,,,7.9,7230
3819871,蒂莫西的奇异生活 The Odd Life of Timothy Green,彼得·赫奇斯,"剧情,喜剧,家庭,奇幻",美国,英语,2012-08-15(美国),105分钟,7.8,41109
1303917,阴阳师 陰陽師,泷田洋二郎,"剧情,动作,恐怖,奇幻",日本,日语,2001-10-06(日本),112 分钟,7.8,34523
26785137,无手的少女 La jeune fille sans mains,塞巴斯蒂安·劳德巴克,"剧情,动画",法国,法语,2016-05-12(戛纳电影节),76分钟,7.8,12472
33425323,还是不能结婚的男人 まだ結婚できない男,,"剧情,爱情",,,,,7.8,9775
26915507,柑橘味香气 Citrus,,"爱情,动画,同性",,,,,7.7,12903
6982609,冰河世纪：猛犸象的圣诞 Ice Age: A Mammoth Christmas,Karen Disher,"喜剧,动画,短片",美国,英语,2011-11-24,25分钟,7.6,23882
1897777,百变雄师 第一季 Challenge of the GoBots Season 1,,"动作,动画,冒险",,,,,7.5,2179
35559015,白种元醉话人生 백스피릿,,真人秀,,,,,7.5,339
1827042,伊丽莎白2：黄金时代 Elizabeth: The Golden Age,谢卡尔·卡普尔,"剧情,传记,历史,战争","英国,法国,德国,美国","英语,西班牙语,瑞典语",2007-11-02(英国),114 分钟,7.4,21711
3018463,真假东宫 無頭東宮,,"剧情,悬疑,奇幻,古装",,,,,7.4,13425
26894593,蜡笔小新：宇宙人来袭 クレヨンしんちゃん 襲来!!宇宙人シリリ,桥本昌和,"喜剧,动画,儿童,冒险",日本,日语,2017-04-15(日本),103分钟,7.4,8892
1468527,新半斤八两,陈欣健,喜剧,中国香港,粤语,1990-08-24,92 分钟,7.4,6615
6753079,绯闻女孩  第五季 Gossip Girl Season 5,,"剧情,爱情",,,,,7.3,27718
1304676,香港有个荷里活 香港有個荷里活,陈果,"剧情,喜剧,惊悚","中国香港,法国,英国,日本","粤语,汉语普通话",2001-09-02(威尼斯电影节),108分钟,7.3,22401
26710371,酒会 The Party,莎莉·波特,"剧情,喜剧",英国,英语,2017-02-13(柏林电影节),71分钟,7.3,16202
26976356,奇怪的搭档 수상한 파트너,,"剧情,喜剧,爱情,悬疑",,,,,7.3,16696
33402386,怪兽上班 Monsters at Work,,"喜剧,动画,奇幻",,,,,7.3,1943
26757945,一天 하루,赵善浩,"剧情,悬疑,惊悚",韩国,韩语,2017-06-15(韩国),90分钟,7.1,14070
30428141,加油吧威基基 第二季 으라차차 와이키키  시즌2,,"剧情,喜剧",,,,,7.1,8174
1300077,鬼娃回魂 Child's Play,汤姆·霍兰德,"惊悚,恐怖",美国,英语,1988-11-09(美国),87分钟,6.9,16338
